record_id,date,mine_name,state,district,mine_latitude,mine_longitude,target_rom_tonnes,actual_rom_tonnes,equipment_downtime_hours,blast_delay_minutes,rainfall_mm,target_basis,calibration_quality,data_status
PROD-0001535,2020-06-13,Kandri,Maharashtra,Nagpur,21.4125,79.266667,172.31,140.53,1.67,21,58.26,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001536,2020-06-14,Kandri,Maharashtra,Nagpur,21.4125,79.266667,180.81,146.21,2.01,83,4.46,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001537,2020-06-15,Kandri,Maharashtra,Nagpur,21.4125,79.266667,181.35,154.1,0.15,0,10.18,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001538,2020-06-16,Kandri,Maharashtra,Nagpur,21.4125,79.266667,162.58,129.6,4.96,0,25.31,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001539,2020-06-17,Kandri,Maharashtra,Nagpur,21.4125,79.266667,188.6,155.83,3.26,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001540,2020-06-18,Kandri,Maharashtra,Nagpur,21.4125,79.266667,165.9,135.83,2.17,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001541,2020-06-19,Kandri,Maharashtra,Nagpur,21.4125,79.266667,179.84,151.02,0.38,0,25.17,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001542,2020-06-20,Kandri,Maharashtra,Nagpur,21.4125,79.266667,160.25,139.22,2.94,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001543,2020-06-21,Kandri,Maharashtra,Nagpur,21.4125,79.266667,170.78,140.6,0.59,37,39.08,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001544,2020-06-22,Kandri,Maharashtra,Nagpur,21.4125,79.266667,165.16,130.18,6.87,73,25.68,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001545,2020-06-23,Kandri,Maharashtra,Nagpur,21.4125,79.266667,184.25,151.42,0.37,19,24.75,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001546,2020-06-24,Kandri,Maharashtra,Nagpur,21.4125,79.266667,175.79,156.58,0.05,0,3.1,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001547,2020-06-25,Kandri,Maharashtra,Nagpur,21.4125,79.266667,142.01,122.74,0.09,0,6.03,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001548,2020-06-26,Kandri,Maharashtra,Nagpur,21.4125,79.266667,170.95,130.41,2.69,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001549,2020-06-27,Kandri,Maharashtra,Nagpur,21.4125,79.266667,171.97,148.61,1.61,0,4.12,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001550,2020-06-28,Kandri,Maharashtra,Nagpur,21.4125,79.266667,173.93,141.35,1.43,78,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001551,2020-06-29,Kandri,Maharashtra,Nagpur,21.4125,79.266667,155.77,136.84,1.15,0,17.42,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001552,2020-06-30,Kandri,Maharashtra,Nagpur,21.4125,79.266667,175.57,148.48,0.35,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001553,2020-07-01,Kandri,Maharashtra,Nagpur,21.4125,79.266667,182.8,152.86,1.39,32,24.86,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001554,2020-07-02,Kandri,Maharashtra,Nagpur,21.4125,79.266667,163.52,137.06,0.32,0,21.4,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001555,2020-07-03,Kandri,Maharashtra,Nagpur,21.4125,79.266667,184.91,152.91,2.1,0,8.16,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001556,2020-07-04,Kandri,Maharashtra,Nagpur,21.4125,79.266667,166.29,136.65,2.18,0,23.6,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001557,2020-07-05,Kandri,Maharashtra,Nagpur,21.4125,79.266667,174.04,148.97,0.79,0,52.95,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001558,2020-07-06,Kandri,Maharashtra,Nagpur,21.4125,79.266667,175.53,150.64,0.25,0,4.36,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001559,2020-07-07,Kandri,Maharashtra,Nagpur,21.4125,79.266667,174.74,143.75,0.19,83,12.71,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001560,2020-07-08,Kandri,Maharashtra,Nagpur,21.4125,79.266667,186.48,148.62,2.1,0,53.1,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001561,2020-07-09,Kandri,Maharashtra,Nagpur,21.4125,79.266667,181.7,153.85,1.11,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001562,2020-07-10,Kandri,Maharashtra,Nagpur,21.4125,79.266667,161.25,142.48,0.44,0,29.46,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001563,2020-07-11,Kandri,Maharashtra,Nagpur,21.4125,79.266667,204.32,169.32,0.11,0,7.42,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001564,2020-07-12,Kandri,Maharashtra,Nagpur,21.4125,79.266667,179.24,150.65,1.15,0,1.85,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001565,2020-07-13,Kandri,Maharashtra,Nagpur,21.4125,79.266667,178.58,144.6,1.95,0,27.42,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001566,2020-07-14,Kandri,Maharashtra,Nagpur,21.4125,79.266667,173.88,140.25,2.56,42,6.11,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001567,2020-07-15,Kandri,Maharashtra,Nagpur,21.4125,79.266667,182.07,153.92,1.74,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001568,2020-07-16,Kandri,Maharashtra,Nagpur,21.4125,79.266667,170.96,143.45,1.12,0,36.66,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001569,2020-07-17,Kandri,Maharashtra,Nagpur,21.4125,79.266667,148.13,126.67,0.35,67,23.41,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001570,2020-07-18,Kandri,Maharashtra,Nagpur,21.4125,79.266667,175.61,141.37,1.1,32,73.34,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001571,2020-07-19,Kandri,Maharashtra,Nagpur,21.4125,79.266667,169.51,140.9,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001572,2020-07-20,Kandri,Maharashtra,Nagpur,21.4125,79.266667,202.96,171.56,0.12,0,7.71,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001573,2020-07-21,Kandri,Maharashtra,Nagpur,21.4125,79.266667,168.64,145.51,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001574,2020-07-22,Kandri,Maharashtra,Nagpur,21.4125,79.266667,173.5,146.73,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001575,2020-07-23,Kandri,Maharashtra,Nagpur,21.4125,79.266667,166.96,137.97,2.79,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001576,2020-07-24,Kandri,Maharashtra,Nagpur,21.4125,79.266667,163.04,138.17,0.15,0,10.08,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001577,2020-07-25,Kandri,Maharashtra,Nagpur,21.4125,79.266667,173.58,158.35,0.26,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001578,2020-07-26,Kandri,Maharashtra,Nagpur,21.4125,79.266667,193.61,162.45,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001579,2020-07-27,Kandri,Maharashtra,Nagpur,21.4125,79.266667,171.19,144.1,0.71,98,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001580,2020-07-28,Kandri,Maharashtra,Nagpur,21.4125,79.266667,181.03,143.8,2.96,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001581,2020-07-29,Kandri,Maharashtra,Nagpur,21.4125,79.266667,207.6,165.16,3.42,0,11.47,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001582,2020-07-30,Kandri,Maharashtra,Nagpur,21.4125,79.266667,174.56,144.13,0.38,52,25.18,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001583,2020-07-31,Kandri,Maharashtra,Nagpur,21.4125,79.266667,176.29,144.07,0.85,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001584,2020-08-01,Kandri,Maharashtra,Nagpur,21.4125,79.266667,161.41,140.23,2.27,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001585,2020-08-02,Kandri,Maharashtra,Nagpur,21.4125,79.266667,153.73,115.86,10.23,0,33.68,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001586,2020-08-03,Kandri,Maharashtra,Nagpur,21.4125,79.266667,168.39,142.9,1.03,0,12.32,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001587,2020-08-04,Kandri,Maharashtra,Nagpur,21.4125,79.266667,183.98,145.8,3.43,81,46.37,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001588,2020-08-05,Kandri,Maharashtra,Nagpur,21.4125,79.266667,165.48,137.43,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001589,2020-08-06,Kandri,Maharashtra,Nagpur,21.4125,79.266667,184.45,151.25,1.8,11,5.02,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001590,2020-08-07,Kandri,Maharashtra,Nagpur,21.4125,79.266667,172.62,142.63,1.61,0,16.45,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001591,2020-08-08,Kandri,Maharashtra,Nagpur,21.4125,79.266667,170.9,145.27,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001592,2020-08-09,Kandri,Maharashtra,Nagpur,21.4125,79.266667,175.99,150.2,3.18,14,8.61,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001593,2020-08-10,Kandri,Maharashtra,Nagpur,21.4125,79.266667,178.67,131.8,8.41,0,23.26,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001594,2020-08-11,Kandri,Maharashtra,Nagpur,21.4125,79.266667,165.91,138.48,1.21,0,11.01,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001595,2020-08-12,Kandri,Maharashtra,Nagpur,21.4125,79.266667,152.59,118.99,6.6,0,31.61,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001596,2020-08-13,Kandri,Maharashtra,Nagpur,21.4125,79.266667,166.47,140.44,1.99,0,47.23,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001597,2020-08-14,Kandri,Maharashtra,Nagpur,21.4125,79.266667,155.84,127.98,2.11,72,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001598,2020-08-15,Kandri,Maharashtra,Nagpur,21.4125,79.266667,190.51,157.99,0.24,0,15.93,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001599,2020-08-16,Kandri,Maharashtra,Nagpur,21.4125,79.266667,174.33,148.32,0.17,0,11.29,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001600,2020-08-17,Kandri,Maharashtra,Nagpur,21.4125,79.266667,163.13,139.46,0.29,0,19.26,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001601,2020-08-18,Kandri,Maharashtra,Nagpur,21.4125,79.266667,183.59,147.11,2.13,0,17.6,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001602,2020-08-19,Kandri,Maharashtra,Nagpur,21.4125,79.266667,170.9,139.72,2.75,0,11.78,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001603,2020-08-20,Kandri,Maharashtra,Nagpur,21.4125,79.266667,185.51,157.59,0.11,0,7.33,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001604,2020-08-21,Kandri,Maharashtra,Nagpur,21.4125,79.266667,167.16,134.57,3.34,71,11.34,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001605,2020-08-22,Kandri,Maharashtra,Nagpur,21.4125,79.266667,186.47,153.13,2.48,0,41.04,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001606,2020-08-23,Kandri,Maharashtra,Nagpur,21.4125,79.266667,185.14,158.17,1.27,0,9.02,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001607,2020-08-24,Kandri,Maharashtra,Nagpur,21.4125,79.266667,184.16,152.09,1.65,0,3.17,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001608,2020-08-25,Kandri,Maharashtra,Nagpur,21.4125,79.266667,154.18,113.18,12.0,0,9.49,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001609,2020-08-26,Kandri,Maharashtra,Nagpur,21.4125,79.266667,171.55,137.88,2.71,0,14.32,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001610,2020-08-27,Kandri,Maharashtra,Nagpur,21.4125,79.266667,165.71,132.37,2.42,42,15.52,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001611,2020-08-28,Kandri,Maharashtra,Nagpur,21.4125,79.266667,159.24,132.64,3.41,31,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001612,2020-08-29,Kandri,Maharashtra,Nagpur,21.4125,79.266667,162.21,139.66,0.4,0,26.9,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001613,2020-08-30,Kandri,Maharashtra,Nagpur,21.4125,79.266667,186.72,152.23,6.1,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001614,2020-08-31,Kandri,Maharashtra,Nagpur,21.4125,79.266667,180.23,148.77,0.31,43,20.92,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001615,2020-09-01,Kandri,Maharashtra,Nagpur,21.4125,79.266667,186.43,155.35,0.46,0,30.7,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001616,2020-09-02,Kandri,Maharashtra,Nagpur,21.4125,79.266667,186.9,151.27,0.69,18,46.08,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001617,2020-09-03,Kandri,Maharashtra,Nagpur,21.4125,79.266667,182.82,154.92,0.27,0,18.29,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001618,2020-09-04,Kandri,Maharashtra,Nagpur,21.4125,79.266667,172.83,143.85,1.31,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001619,2020-09-05,Kandri,Maharashtra,Nagpur,21.4125,79.266667,165.4,133.92,0.35,77,23.22,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001620,2020-09-06,Kandri,Maharashtra,Nagpur,21.4125,79.266667,172.24,143.31,0.99,0,10.7,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001621,2020-09-07,Kandri,Maharashtra,Nagpur,21.4125,79.266667,152.26,132.55,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001622,2020-09-08,Kandri,Maharashtra,Nagpur,21.4125,79.266667,158.26,130.79,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001623,2020-09-09,Kandri,Maharashtra,Nagpur,21.4125,79.266667,178.26,141.48,6.25,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001624,2020-09-10,Kandri,Maharashtra,Nagpur,21.4125,79.266667,153.22,124.18,3.73,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001625,2020-09-11,Kandri,Maharashtra,Nagpur,21.4125,79.266667,160.27,133.66,1.07,0,13.05,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001626,2020-09-12,Kandri,Maharashtra,Nagpur,21.4125,79.266667,180.13,145.76,1.62,68,32.94,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001627,2020-09-13,Kandri,Maharashtra,Nagpur,21.4125,79.266667,201.5,171.5,2.55,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001628,2020-09-14,Kandri,Maharashtra,Nagpur,21.4125,79.266667,187.73,153.56,1.95,41,17.9,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
PROD-0001629,2020-09-15,Kandri,Maharashtra,Nagpur,21.4125,79.266667,177.05,146.72,0.0,0,0.0,OFFICIAL_ANNUAL_PLAN,OFFICIAL_SAME_PERIOD,SYNTHETIC_DAILY_CALIBRATED_TO_PUBLIC_ANNUAL_REFERENCE
